B_product_id,B_string_raw,B_string,string_similarity,Best_A_strings_raw,Best_A_strings,Best_A_Brand,Best_A_Type,Best_A_Formula
28175,Hantu Pembuahan 500 ml,hantupembuahan500ml,0.3157894737,NPK Kujang 30-6-8,npkkujang3068,PIHC,Majemuk,30-6-8
28323,KNO3 Prill Santani 1 kg,kno3prillsantani1kg,0.3157894737,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
28804,mulsa hitam perak 60 cm,mulsahitamperak60cm,0.3157894737,Urea Nitrea,ureanitrea,PIHC,Urea,NA
29058,"pasir kucing tama 3,5L",pasirkucingtama35l,0.3157894737,NPK Kujang 15-15-15,npkkujang151515,PIHC,Majemuk,15-15-15
29059,"pasir kucing tayo 3,5L",pasirkucingtayo35l,0.3157894737,NPK Kujang 15-15-15,npkkujang151515,PIHC,Majemuk,15-15-15
29375,NPK 16 - 16 - 16 Laoying @1Kg,npk161616laoying1kg,0.3157894737,DGW 16-16-16+TE,dgw161616te,DGW/Hextar,Majemuk,16-16-16
29539,whiskas tuna 2-12bulan,whiskastuna212bulan,0.3157894737,Urea Daun Buah,ureadaunbuah,PIHC,Urea,NA
29833,jagung exotic pertiwi,jagungexoticpertiwi,0.3157894737,Petro BioFertil,petrobiofertil,PIHC,Organik,NA
30114,Inpari 32 Bango Jumbo,inpari32bangojumbo,0.3157894737,NPK Kujang 15-15-15,npkkujang151515,PIHC,Majemuk,15-15-15
30115,Inpari 32 Bango Biasa,inpari32bangobiasa,0.3157894737,NPK Kujang 15-15-15,npkkujang151515,PIHC,Majemuk,15-15-15
30261,"Mulsa Ecer 0,35 60cm 1Kg",mulsaecer03560cm1kg,0.3157894737,Mutiara 16-16-16,mutiara161616,Mutiara,Majemuk,16-16-16
30312,KCL Mop Daun Sawit @25 Kg,kclmopdaunsawit25kg,0.3157894737,Fertiphos Sawit,fertiphossawit,Pak Tani,Fosfat,NA
30405,sarung tangan plastik,sarungtanganplastik,0.3157894737,CANTIK CALCINIT,cantikcalcinit,BASF,Nitrogen,NA
30498,pintu kamar mandi (kaca),pintukamarmandikaca,0.3157894737,Urea Nitrea,ureanitrea,PIHC,Urea,NA
30629,Ripcord 50 EC 100 mll,ripcord50ec100mll,0.3157894737,Saprodap  16-20+12S,saprodap162012s,Pak Tani,Majemuk,16-20-0
30757,sabuk teng manual (besi),sabuktengmanualbesi,0.3157894737,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
30889,pisau granit (fujiyama),pisaugranitfujiyama,0.3157894737,Urea Nitrea,ureanitrea,PIHC,Urea,NA
30922,stopkran teng cas swan,stopkrantengcasswan,0.3157894737,Borate Evermax,borateevermax,LaoYing,Mikro,NA
30932,pompa air (national) 125,pompaairnational125,0.3157894737,Pelangi 15-15-15,pelangi151515,PIHC,Majemuk,15-15-15
30978,kabel antena (akiku) 18m,kabelantenaakiku18m,0.3157894737,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
31549,senter kepala luby 10w,senterkepalaluby10w,0.3157894737,MerokeMAP 12-61-0,merokemap12610,Mutiara,Majemuk,12-61-0
31551,senter kepala luby 20w,senterkepalaluby20w,0.3157894737,ENTEC 13-10-20,entec131020,BASF,Majemuk,13-10-20
31759,Roundup 486 SL - 200 ml,roundup486sl200ml,0.3157894737,Saprodap  16-20+12S,saprodap162012s,Pak Tani,Majemuk,16-20-0
32269,Inpari 32 Naga Jumbo,inpari32nagajumbo,0.3157894737,NPK Kujang 15-15-15,npkkujang151515,PIHC,Majemuk,15-15-15
32427,BORNEO PREMIUM CAT 25L,borneopremiumcat25l,0.3157894737,Magnesium Sulfate,magnesiumsulfate,Pak Tani,Mg,NA
32572,Gandasil D kecil @100gr,gandasildkecil100gr,0.3157894737,CANTIK CALCINIT,cantikcalcinit,BASF,Nitrogen,NA
32876,pakan perkutut phonix,pakanperkututphonix,0.3157894737,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
32919,Urea Kaltim Prill @ 50 Kg,ureakaltimprill50kg,0.3157894737,Urea Petro,ureapetro,PIHC,Urea,NA
33042,WHISKAS WITH MACKEREL,whiskaswithmackerel,0.3157894737,HSP Astiva,hspastiva,Tawon,Fosfat,NA
33067,KCL midict plus silika,kclmidictplussilika,0.3157894737,Nitroplus (ZA),nitroplusza,Tawon,ZA,NA
33148,Sampurna Mild Menthol,sampurnamildmenthol,0.3157894737,Urea Petro,ureapetro,PIHC,Urea,NA
33180,sambungan Rante banci,sambunganrantebanci,0.3157894737,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
33718,Kangkung bangkok 1kg,kangkungbangkok1kg,0.3157894737,NPK Kujang 15-15-15,npkkujang151515,PIHC,Majemuk,15-15-15
33880,NPK Boster Premium 1kg,npkbosterpremium1kg,0.3157894737,NPK Pusri 15-15-15,npkpusri151515,PIHC,Majemuk,15-15-15
34136,kangkung tafung 500 gr,kangkungtafung500gr,0.3157894737,NPK Kujang 30-6-8,npkkujang3068,PIHC,Majemuk,30-6-8
34150,Urea Kaltim Granul 1kg,ureakaltimgranul1kg,0.3157894737,Urea Petro,ureapetro,PIHC,Urea,NA
34224,Calsium Badak Plastik,calsiumbadakplastik,0.3157894737,CANTIK CALCINIT,cantikcalcinit,BASF,Nitrogen,NA
34285,Trico G Primasid 500gr,tricogprimasid500gr,0.3157894737,RP Mesir,rpmesir,Mahkota,Fosfat,NA
34375,"smack down 100 EC,100 ML",smackdown100ec100ml,0.3157894737,Mahkota 15-15-6-4,mahkota151564,Mahkota,Majemuk,15-15-6
34420,"sida cron 510 ec, 400 ml",sidacron510ec400ml,0.3157894737,Saprodap  16-20+12S,saprodap162012s,Pak Tani,Majemuk,16-20-0
34635,Pupuk Organik Cair 1lt,pupukorganikcair1lt,0.3157894737,Urea Nitrea,ureanitrea,PIHC,Urea,NA
34667,Urea Kaltim Prill 50kg,ureakaltimprill50kg,0.3157894737,Urea Petro,ureapetro,PIHC,Urea,NA
35669,Cuka karet terang jaya,cukakaretterangjaya,0.3157894737,Urea Nitrea,ureanitrea,PIHC,Urea,NA
35843,GANDASIL DAUN(500 GRAM),gandasildaun500gram,0.3157894737,Urea Daun Buah,ureadaunbuah,PIHC,Urea,NA
35860,Cabe rawit krpana 10gr,caberawitkrpana10gr,0.3157894737,Urea Nitrea,ureanitrea,PIHC,Urea,NA
36110,Antracol 70WP 250gram,antracol70wp250gram,0.3157894737,ENTEC 13-10-20,entec131020,BASF,Majemuk,13-10-20
36361,Gandasil Daun 500 gram,gandasildaun500gram,0.3157894737,Urea Daun Buah,ureadaunbuah,PIHC,Urea,NA
37197,Tangki SWAN SA-14 2in1,tangkiswansa142in1,0.3157894737,NPK Kujang 15-15-15,npkkujang151515,PIHC,Majemuk,15-15-15
37927,Spuyer lubang 5 Tanika,spuyerlubang5tanika,0.3157894737,Urea Nitrea,ureanitrea,PIHC,Urea,NA
37931,Nozel Lubang 1 BENGKOK,nozellubang1bengkok,0.3157894737,NPK Kujang 15-15-15,npkkujang151515,PIHC,Majemuk,15-15-15
38183,sprayer bulan bintang,sprayerbulanbintang,0.3157894737,Urea Nitrea,ureanitrea,PIHC,Urea,NA
38303,KNO3 PUTIH KRISTAL 1 Kg,kno3putihkristal1kg,0.3157894737,NPK Pusri 15-15-15,npkpusri151515,PIHC,Majemuk,15-15-15
38337,NITREA GRANULE @50 KG NS,nitreagranule50kgns,0.3157894737,Nitralite,nitralite,PIHC,Nitrogen,NA
38789,Promotop 531 SL - 1 Liter,promotop531sl1liter,0.3157894737,Mahkota Kieserite,mahkotakieserite,Mahkota,Mg,NA
38822,Tobbos plus 1ltr merah,tobbosplus1ltrmerah,0.3157894737,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
38900,AmistarTop 325 SC - 50 ML,amistartop325sc50ml,0.3157894737,Nitroplus (ZA),nitroplusza,Tawon,ZA,NA
38907,KUPROXAT 345 SC - 500 ML,kuproxat345sc500ml,0.3157894737,Saprodap  16-20+12S,saprodap162012s,Pak Tani,Majemuk,16-20-0
39195,RF Transport dan Buruh,rftransportdanburuh,0.3157894737,Urea Daun Buah,ureadaunbuah,PIHC,Urea,NA
39220,kno 3 dgw. 1kg  pril (tebar),kno3dgw1kgpriltebar,0.3157894737,DGW 16-16-16+TE,dgw161616te,DGW/Hextar,Majemuk,16-16-16
39519,stelant perekat 250ml,stelantperekat250ml,0.3157894737,Urea Nitrea,ureanitrea,PIHC,Urea,NA
39631,Payung Tomat 100 03 25m,payungtomat1000325m,0.3157894737,Saprodap  16-20+12S,saprodap162012s,Pak Tani,Majemuk,16-20-0
39689,Divaxone 138sl @1liter,divaxone138sl1liter,0.3157894737,EMCOTE 13-6-27-2+TE,emcote136272te,LaoYing,Majemuk,13-6-27
39779,Roundup 476SL  @200ml,roundup476sl200ml,0.3157894737,Saprodap  16-20+12S,saprodap162012s,Pak Tani,Majemuk,16-20-0
39962,Convey Complete 310 sc,conveycomplete310sc,0.3157894737,ENTEC 13-10-20,entec131020,BASF,Majemuk,13-10-20
39978,plastik putih susu 1 kg,plastikputihsusu1kg,0.3157894737,MestiKisrit,mestikisrit,LaoYing,Mg,NA
39979,plastik 5 kg putih susu,plastik5kgputihsusu,0.3157894737,MestiKisrit,mestikisrit,LaoYing,Mg,NA
40072,Nozzle Tanika Gepak L4,nozzletanikagepakl4,0.3157894737,Urea Nitrea,ureanitrea,PIHC,Urea,NA
40228,PUPUK HAYATI; BIORIPAH,pupukhayatibioripah,0.3157894737,Urea Daun Buah,ureadaunbuah,PIHC,Urea,NA
40553,grower yara winer 50kg,groweryarawiner50kg,0.3157894737,YaraVera,yaravera,Yara,Urea,NA
40650,semprotan asena 500ml,semprotanasena500ml,0.3157894737,Saprodap  16-20+12S,saprodap162012s,Pak Tani,Majemuk,16-20-0
40709,Benih Jagung ADV JOS,benihjagungadvjos,0.3157894737,NPK Kujang 15-15-15,npkkujang151515,PIHC,Majemuk,15-15-15
40735,plastik hitam 35 UK 3 kg,plastikhitam35uk3kg,0.3157894737,MESTI-KP 0-52-34,mestikp05234,LaoYing,Majemuk,0-52-34
40948,Futura Carbontilizer,futuracarbontilizer,0.3157894737,Urea Nitrea,ureanitrea,PIHC,Urea,NA
41049,raja promotrin 400 ml,rajapromotrin400ml,0.3157894737,Saprodap  16-20+12S,saprodap162012s,Pak Tani,Majemuk,16-20-0
41168,BASMILANG 480 SL @ 500 ml,basmilang480sl500ml,0.3157894737,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
41381,GARLON 670EC @ 50 x 100ml,garlon670ec50x100ml,0.3157894737,ENTEC 20-10-10,entec201010,BASF,Majemuk,20-10-10
41394,GRAMOXONE 276SL @ 20 Ltr,gramoxone276sl20ltr,0.3157894737,Ammonium Sulfate,ammoniumsulfate,Yara,ZA,NA
41416,METINDO 25WP @ 10 x 100gr,metindo25wp10x100gr,0.3157894737,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
41417,METAFURON 20WP @ 20 x 5gr,metafuron20wp20x5gr,0.3157894737,MerokeMKP 0-52-34,merokemkp05234,Mutiara,Majemuk,0-52-34
41519,RAMBO PEAK 550SL @ 20 Ltr,rambopeak550sl20ltr,0.3157894737,Mahkota Kieserite,mahkotakieserite,Mahkota,Mg,NA
41757,stargate 600sc 100 ml,stargate600sc100ml,0.3157894737,Saprodap  16-20+12S,saprodap162012s,Pak Tani,Majemuk,16-20-0
42202,spreyer plastik lub 2&3,spreyerplastiklub23,0.3157894737,MESTI-KP 0-52-34,mestikp05234,LaoYing,Majemuk,0-52-34
42692,tali semprot elektrik,talisemprotelektrik,0.3157894737,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
42985,SUPER DOLOMIT MESS 100,superdolomitmess100,0.3157894737,MerokeMAP 12-61-0,merokemap12610,Mutiara,Majemuk,12-61-0
43016,Supremo Gold 490sl 1lt,supremogold490sl1lt,0.3157894737,Saprodap  16-20+12S,saprodap162012s,Pak Tani,Majemuk,16-20-0
43375,Timun Kujang New Tirta,timunkujangnewtirta,0.3157894737,Urea Nitrea,ureanitrea,PIHC,Urea,NA
43455,Bio Organik Bollo Tani,bioorganikbollotani,0.3157894737,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
43681,Renata F1 Timun @ 20 gram,renataf1timun20gram,0.3157894737,Urea Daun Buah,ureadaunbuah,PIHC,Urea,NA
43745,Kempo dimehipo 500 mil,kempodimehipo500mil,0.3157894737,Petro BioFertil,petrobiofertil,PIHC,Organik,NA
43781,handel sprayer platik,handelsprayerplatik,0.3157894737,YaraVera,yaravera,Yara,Urea,NA
8003,Insektisida Pexalon 106SC 100ml Corteva,insektisidapexalon106sc100mlcorteva,0.3142857143,Pak Tani Fertilla 18-8-10+3MgO+TE,paktanifertilla188103mgote,Pak Tani,Majemuk,18-8-10
8050,BIOTOGROW Gold probiotik organik 1000ml,biotogrowgoldprobiotikorganik1000ml,0.3142857143,NITROPHOSKA 13-10-20,nitrophoska131020,BASF,Majemuk,13-10-20
8051,TAMAGROW nutrisi tanaman organik 1000ml,tamagrownutrisitanamanorganik1000ml,0.3142857143,YaraTera KRISTA MAP 12-61-0,yaraterakristamap12610,Yara,Majemuk,12-61-0
6,Pupuk Organik Cair,pupukorganikcair,0.3125,Urea Nitrea,ureanitrea,PIHC,Urea,NA
300,phospate cair 1ltr,phospatecair1ltr,0.3125,Phosgreen,phosgreen,PIHC,Fosfat,NA
301,plantomucyn100gr,plantomucyn100gr,0.3125,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
759,srikandi tanggung,srikanditanggung,0.3125,Urea Nitrea,ureanitrea,PIHC,Urea,NA
772,gisentro tanggung,gisentrotanggung,0.3125,Petro-CAS,petrocas,PIHC,Mikro,NA
775,pioner p27 lumigen,pionerp27lumigen,0.3125,Nitralite,nitralite,PIHC,Nitrogen,NA
959,sampurna mintol 16,sampurnamintol16,0.3125,Urea Nitrea,ureanitrea,PIHC,Urea,NA
1145,black kapucino f16,blackkapucinof16,0.3125,Pak Tani  9-15-6,paktani9156,Pak Tani,Majemuk,9-15-2006
1256,MASTER SWEET 500GR,mastersweet500gr,0.3125,MerokeTSP,meroketsp,Mutiara,Fosfat,NA
1257,MASTER SWEET 250ML,mastersweet250ml,0.3125,MerokeTSP,meroketsp,Mutiara,Fosfat,NA
1291,Alika 247 zc 50 ml,alika247zc50ml,0.3125,ULTRADAP 12-60-0,ultradap12600,Pak Tani,Majemuk,12-60-0
1292,Alika 247 zc 100 ml,alika247zc100ml,0.3125,ULTRADAP 12-60-0,ultradap12600,Pak Tani,Majemuk,12-60-0
1421,Counter -  Plus 250 gr,counterplus250gr,0.3125,Urea Pusri,ureapusri,PIHC,Urea,NA
1574,Herbafarm 1000ml,herbafarm1000ml,0.3125,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
1582,ImidaGold 250 ml,imidagold250ml,0.3125,ULTRADAP 12-60-0,ultradap12600,Pak Tani,Majemuk,12-60-0
1636,Lannate 25WP 100 gr,lannate25wp100gr,0.3125,ENTEC 13-10-20,entec131020,BASF,Majemuk,13-10-20
1639,Lannate 40 SP 100 gr,lannate40sp100gr,0.3125,ENTEC 13-10-20,entec131020,BASF,Majemuk,13-10-20
1680,Metsulindo 5 WP 5 gr,metsulindo5wp5gr,0.3125,MESTI-KP 0-52-34,mestikp05234,LaoYing,Majemuk,0-52-34
1714,Plantomycin 100 gr,plantomycin100gr,0.3125,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
1769,"Regent Sachet 1,6 gr",regentsachet16gr,0.3125,ENTEC 13-10-20,entec131020,BASF,Majemuk,13-10-20
1843,Starfidor 100 gr,starfidor100gr,0.3125,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
2051,NPK DGW Booster 1 kg,npkdgwbooster1kg,0.3125,Petro BioFertil,petrobiofertil,PIHC,Organik,NA
2112,Master Gold 1000 ml,mastergold1000ml,0.3125,ENTEC 13-10-20,entec131020,BASF,Majemuk,13-10-20
2114,Mitrans 45 wp 100 gr,mitrans45wp100gr,0.3125,ULTRADAP 12-60-0,ultradap12600,Pak Tani,Majemuk,12-60-0
2148,Harum Manis 1000 ml,harummanis1000ml,0.3125,Pak Tani  9-15-6,paktani9156,Pak Tani,Majemuk,9-15-2006
2168,Potensio CTE Panda,potensioctepanda,0.3125,Petro-CAS,petrocas,PIHC,Mikro,NA
2194,Alika 247 zc 250 ml,alika247zc250ml,0.3125,ULTRADAP 12-60-0,ultradap12600,Pak Tani,Majemuk,12-60-0
2258,Metadex 15gr 250gr,metadex15gr250gr,0.3125,Pelangi 15-15-15,pelangi151515,PIHC,Majemuk,15-15-15
2259,Terra 500SL 1000 ml,terra500sl1000ml,0.3125,ENTEC 20-10-10,entec201010,BASF,Majemuk,20-10-10
2267,Bayam Dakota 500 gr,bayamdakota500gr,0.3125,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
2317,Legend 10wp 25gr,legend10wp25gr,0.3125,Pelangi 15-15-15,pelangi151515,PIHC,Majemuk,15-15-15
2329,Swan Charger 16 lt,swancharger16lt,0.3125,Mutiara 16-16-16,mutiara161616,Mutiara,Majemuk,16-16-16
2330,Dangke 40wp 100gr,dangke40wp100gr,0.3125,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
2357,Speed Extra D 500 ml,speedextrad500ml,0.3125,SP-36 Petro,sp36petro,PIHC,Fosfat,NA
2363,StarBud- Plus 500 ml,starbudplus500ml,0.3125,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
2442,Bayam Kartika 50 gr,bayamkartika50gr,0.3125,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
2455,Bayam Maestro 50 gr,bayammaestro50gr,0.3125,Urea Petro,ureapetro,PIHC,Urea,NA
2511,Lumbung Mas 50 kg,lumbungmas50kg,0.3125,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
2532,Timun Mira 25 Gram,timunmira25gram,0.3125,Mutiara 16-16-16,mutiara161616,Mutiara,Majemuk,16-16-16
2537,NPK Golden Max 1kg,npkgoldenmax1kg,0.3125,NPK PIM 15-15-15,npkpim151515,PIHC,Majemuk,15-15-15
2810,sampurna AG edesen,sampurnaagedesen,0.3125,Phosgreen,phosgreen,PIHC,Fosfat,NA
2846,Tatsuo 350ec 250ml,tatsuo350ec250ml,0.3125,ENTEC 13-10-20,entec131020,BASF,Majemuk,13-10-20
2939,Rovral 50wp 100gr,rovral50wp100gr,0.3125,ULTRADAP 12-60-0,ultradap12600,Pak Tani,Majemuk,12-60-0
2942,Indocozeb 80wp 1kg,indocozeb80wp1kg,0.3125,EMCOTE 20-6-14,emcote20614,LaoYing,Majemuk,20-6-14
3046,KANTON TAVI KALENG,kantontavikaleng,0.3125,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
3125,Agrimec 18ec 100ml,agrimec18ec100ml,0.3125,ENTEC 13-10-20,entec131020,BASF,Majemuk,13-10-20
3133,Dursban 200ec 1ltr,dursban200ec1ltr,0.3125,Urea Petro,ureapetro,PIHC,Urea,NA
3166,kresek unyil damai,kresekunyildamai,0.3125,Urea Nitrea,ureanitrea,PIHC,Urea,NA
3167,Kresek unyil kilat,kresekunyilkilat,0.3125,Urea Nitrea,ureanitrea,PIHC,Urea,NA
3196,Krupuk lalah manis,krupuklalahmanis,0.3125,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
3234,Gelas kopi plastik,gelaskopiplastik,0.3125,Petro BioFertil,petrobiofertil,PIHC,Organik,NA
3253,Safari isi staples,safariisistaples,0.3125,Fertiphos,fertiphos,Pak Tani,Fosfat,NA
3261,Amino + Silika 500 ml,aminosilika500ml,0.3125,Mestikali,mestikali,LaoYing,Kalium,NA
3265,Bentan Merah 500 gr,bentanmerah500gr,0.3125,ENTEC 13-10-20,entec131020,BASF,Majemuk,13-10-20
3301,Minyak curah 1/2kg,minyakcurah12kg,0.3125,Nitroku 16-16-16,nitroku161616,PIHC,Majemuk,16-16-16
3325,Reagent Cair 500 ml,reagentcair500ml,0.3125,Urea Petro,ureapetro,PIHC,Urea,NA
3508,pepaya california,pepayacalifornia,0.3125,Petro BioFertil,petrobiofertil,PIHC,Organik,NA
3557,tes Produk expired,tesprodukexpired,0.3125,MerokeZA,merokeza,Mutiara,ZA,NA
3661,Amistjartop 250ml,amistjartop250ml,0.3125,Nitroplus (ZA),nitroplusza,Tawon,ZA,NA
3687,Counter plus 100gr,counterplus100gr,0.3125,Urea Pusri,ureapusri,PIHC,Urea,NA
3731,Explore 250ml+kaos,explore250mlkaos,0.3125,EMCOTE 20-6-14,emcote20614,LaoYing,Majemuk,20-6-14
3817,Dap Burung Amophos,dapburungamophos,0.3125,Fertiphos,fertiphos,Pak Tani,Fosfat,NA
3907,Lanate merah 100gr,lanatemerah100gr,0.3125,YaraVera,yaravera,Yara,Urea,NA
3954,Ajos Germany 250ml,ajosgermany250ml,0.3125,Phosgreen,phosgreen,PIHC,Fosfat,NA
4001,Kanton tavi amplop,kantontaviamplop,0.3125,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
4113,susu sachet coklat,sususachetcoklat,0.3125,Urea Petro,ureapetro,PIHC,Urea,NA
4366,Counter-plus 100gr,counterplus100gr,0.3125,Urea Pusri,ureapusri,PIHC,Urea,NA
4377,Emarty 500ml-200ml,emarty500ml200ml,0.3125,EMCOTE 20-6-14,emcote20614,LaoYing,Majemuk,20-6-14
4466,Gramoxone 20 liter,gramoxone20liter,0.3125,RP Mesir,rpmesir,Mahkota,Fosfat,NA
4479,Polibek 30x35 50%,polibek30x3550,0.3125,Pelangi 15-15-15,pelangi151515,PIHC,Majemuk,15-15-15
4481,Polibek 40x45 50%,polibek40x4550,0.3125,Pelangi 15-15-15,pelangi151515,PIHC,Majemuk,15-15-15
4489,Bayam DAKOTA 100gr,bayamdakota100gr,0.3125,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
4492,Bayam TIWI 100grm,bayamtiwi100grm,0.3125,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
4505,biskut roma kelapa,biskutromakelapa,0.3125,Nitralite,nitralite,PIHC,Nitrogen,NA
4577,Aqua gelas batavia,aquagelasbatavia,0.3125,Urea Nitrea,ureanitrea,PIHC,Urea,NA
4605,Baterai Spayer SND,bateraispayersnd,0.3125,Fertiphos,fertiphos,Pak Tani,Fosfat,NA
4643,Demolis 100ml + Baju,demolis100mlbaju,0.3125,Ammonium Sulfate,ammoniumsulfate,Yara,ZA,NA
4693,Dinamo sepreyer 7A,dinamosepreyer7a,0.3125,Phosgreen,phosgreen,PIHC,Fosfat,NA
4726,Amirstar Top 100ml,amirstartop100ml,0.3125,Nitroplus (ZA),nitroplusza,Tawon,ZA,NA
4737,Tronton 50EC 100ml,tronton50ec100ml,0.3125,ENTEC 13-10-20,entec131020,BASF,Majemuk,13-10-20
5033,Gandasil B 500 grm,gandasilb500grm,0.3125,Pak Tani  9-15-6,paktani9156,Pak Tani,Majemuk,9-15-2006
5034,Gandasil D 500 grm,gandasild500grm,0.3125,Pak Tani  9-15-6,paktani9156,Pak Tani,Majemuk,9-15-2006
5036,Speedgro05 100 grm,speedgro05100grm,0.3125,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
5121,Demolis 100 ml + Kaos,demolis100mlkaos,0.3125,Ammonium Sulfate,ammoniumsulfate,Yara,ZA,NA
5122,Demolis 200 ml + Kaos,demolis200mlkaos,0.3125,Ammonium Sulfate,ammoniumsulfate,Yara,ZA,NA
5149,Gandasil B 500grm,gandasilb500grm,0.3125,Pak Tani  9-15-6,paktani9156,Pak Tani,Majemuk,9-15-2006
5150,Gandasil D 500grm,gandasild500grm,0.3125,Pak Tani  9-15-6,paktani9156,Pak Tani,Majemuk,9-15-2006
5163,pelekat THOKCER 1L,pelekatthokcer1l,0.3125,Petro-CAS,petrocas,PIHC,Mikro,NA
5226,CEPHA 480SK 100Grm,cepha480sk100grm,0.3125,Phosgro,phosgro,Pak Tani,Fosfat,NA
5376,waring arwana 100m,waringarwana100m,0.3125,Mutiara 16-16-16,mutiara161616,Mutiara,Majemuk,16-16-16
5644,convidor cair 60 ml,convidorcair60ml,0.3125,CANTIK CALCINIT,cantikcalcinit,BASF,Nitrogen,NA
6061,Plantomycyn100gr,plantomycyn100gr,0.3125,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
6151,Ongkir luar Daerah,ongkirluardaerah,0.3125,YaraVera,yaravera,Yara,Urea,NA
6216,Alika 247 zc @50ml,alika247zc50ml,0.3125,ULTRADAP 12-60-0,ultradap12600,Pak Tani,Majemuk,12-60-0
6259,Dolomit Pusri @50Kg,dolomitpusri50kg,0.3125,Urea Pusri,ureapusri,PIHC,Urea,NA
6286,Utama 250 EC 250 mL,utama250ec250ml,0.3125,ULTRADAP 12-60-0,ultradap12600,Pak Tani,Majemuk,12-60-0
6319,Pupuk Aceh Cap Kopi,pupukacehcapkopi,0.3125,Urea Pusri,ureapusri,PIHC,Urea,NA
6329,Gramatop Ecer 1 ltr,gramatopecer1ltr,0.3125,Urea Petro,ureapetro,PIHC,Urea,NA
6414,Anti keong 100 gram,antikeong100gram,0.3125,ENTEC 13-10-20,entec131020,BASF,Majemuk,13-10-20
6427,Battry Top Agry / Aki,battrytopagryaki,0.3125,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
6465,Herbisida andalan,herbisidaandalan,0.3125,Urea Daun Buah,ureadaunbuah,PIHC,Urea,NA
6544,Kangkung bisi 1kg,kangkungbisi1kg,0.3125,Pak Tani  9-15-6,paktani9156,Pak Tani,Majemuk,9-15-2006
6578,Alika 247 zc @250ml,alika247zc250ml,0.3125,ULTRADAP 12-60-0,ultradap12600,Pak Tani,Majemuk,12-60-0
6579,Alika 247 zc @100ml,alika247zc100ml,0.3125,ULTRADAP 12-60-0,ultradap12600,Pak Tani,Majemuk,12-60-0
6718,Lem tikus cap gajah,lemtikuscapgajah,0.3125,Fertikali,fertikali,Pak Tani,Kalium,NA
7136,obat suket literan,obatsuketliteran,0.3125,Urea Nitrea,ureanitrea,PIHC,Urea,NA
7231,Moxanil 20 WP 400gr,moxanil20wp400gr,0.3125,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
7242,Speed strong 250ml,speedstrong250ml,0.3125,Petro-CAS,petrocas,PIHC,Mikro,NA
7319,AlQur'an Resleting,alquranresleting,0.3125,Urea Petro,ureapetro,PIHC,Urea,NA
7332,Sidamethrin Kecil,sidamethrinkecil,0.3125,MerokeZA,merokeza,Mutiara,ZA,NA
7333,Sidamethrin Besar,sidamethrinbesar,0.3125,Urea Nitrea,ureanitrea,PIHC,Urea,NA
7408,Godhong Ijo 500ml,godhongijo500ml,0.3125,Pelangi 15-15-15,pelangi151515,PIHC,Majemuk,15-15-15
7417,PRIMA STRIKE 400ml,primastrike400ml,0.3125,MESTI-KP 0-52-34,mestikp05234,LaoYing,Majemuk,0-52-34
7833,super killer 500ml,superkiller500ml,0.3125,Petro BioFertil,petrobiofertil,PIHC,Organik,NA
7945,Jagung prisa 50gr,jagungprisa50gr,0.3125,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
7970,benih padi premium,benihpadipremium,0.3125,Nitralite,nitralite,PIHC,Nitrogen,NA
7981,logawa banyuwangi,logawabanyuwangi,0.3125,Urea Daun Buah,ureadaunbuah,PIHC,Urea,NA
8176,bibit padi pp kerja,bibitpadippkerja,0.3125,Nitralite,nitralite,PIHC,Nitrogen,NA
8269,sapu bersih kecill,sapubersihkecill,0.3125,Fertikali,fertikali,Pak Tani,Kalium,NA
