product_id	product_name	product_clean_name	result_sku	result_brand	result_type	result_formula	method_label	fuzzy_ratio	is_match_naive_regex	lev_dist_int	lev_dist_ratio
27843	Kebomas 50 kg	kebomas 50 kg	NPK Kebomas 15-15-15	pihc	majemuk	 15-15-15	fuzzy	48.0	False	10	
27844	BESTNOID 100GR	bestnoid 100 gr	Mesti-ZA	laoying	za		fuzzy	40.0	False	9	
27845	MULSA CAP GAJAH MAS	mulsa cap gajah mas	Others				Others	36.0	False	13	
27846	Abacel 18EC 1 Liter	abacel 18 ec 1 liter	Others				Others	39.0	False	15	
27847	Desanto 200SL 250Ml	desanto 200 sl 250 ml	ENTEC 20-10-10	basf	majemuk	 20-10-10	fuzzy	46.0	False	14	
27848	Rumputpas 250	rumputpas 250	Brucite	basf	mg		fuzzy	43.0	False	10	
27849	Beptimek 1lt	beptimek 1 lt	Others				Others	39.0	False	8	
27850	curacron 500ec,100ml	curacron 500 ec  100 ml	Mutiara GROWER 15-09-20+TE	mutiara	majemuk	 15-9-20	fuzzy	42.0	False	16	
27851	tali salar	tali salar	Ammonium Sulfate	yara	za		fuzzy	41.0	False	8	
27852	ZA PETRO PLUS	za petro plus	ZA Petro	pihc	za		levenshtein	69.0	False	5	0.6363636364
27853	Tamaxon 1 liter	tamaxon 1 liter	Mestac	laoying	nitrogen		fuzzy	47.0	False	11	
27854	Yasitrin 500 ml	yasitrin 500 ml	Others				Others	38.0	False	10	
27855	Virtako 5 ml	virtako 5 ml	Borat	mahkota	mikro		fuzzy	45.0	False	8	
27856	Propar 100 ml	propar 100 ml	NITROPHOSKA 13-10-20	basf	majemuk	 13-10-20	fuzzy	43.0	False	9	
27857	ZA Petro Ns @50kg	za petro ns  50 kg	ZA Petro	pihc	za		fuzzy	59.0	False	10	
27858	Sidafur 1 kg	sidafur 1 kg	Others				Others	37.0	False	10	
27859	SP - 26 @25Kg	sp  26  25 kg	SP-26 Petro	pihc	fosfat		fuzzy	49.0	False	6	
27860	Elazaro 25WG 50Gr	elazaro 25 wg 50 gr	Petro-CAS	pihc	mikro		fuzzy	40.0	False	14	
27861	Truper 3GR 2Kg	truper 3 gr 2 kg	Petro-CAS	pihc	mikro		fuzzy	43.0	False	12	
27862	Kuraterbang 3.3GR 2Kg	kuraterbang 33 gr 2 kg	Mutiara PARTNER 13-13-24	mutiara	majemuk	 13-13-24	fuzzy	42.0	False	16	
27863	Nittrea 50 kg	nittrea 50 kg	Urea Nitrea	pihc	urea		fuzzy	47.0	False	8	
27864	HSP 36	hsp 36	Others				Others	28.0	False	4	
27865	NPK 20-10-10 BLD @50KG	npk 20x10x10 bld  50 kg	ENTEC 20-10-10	basf	majemuk	 20-10-10	fuzzy	56.0	False	15	
27866	NPK 15-15-15 BLD @50KG	npk 15x15x15 bld  50 kg	NPK PIM 15-15-15	pihc	majemuk	 15-15-15	fuzzy	58.0	False	14	
27867	Matador 25ec,50ml	matador 25 ec  50 ml	CAP TAWON 15-15-6-4	tawon	majemuk	 15-15-6	fuzzy	41.0	False	15	
27868	sp padi kuning 	sp padi kuning 	Others				Others	32.0	False	9	
27869	grqmoxone 1L	grqmoxone 1 l	Others				Others	33.0	False	10	
27870	Ricestar Xtra 89OD 250Ml	ricestar xtra 89 od 250 ml	Others				Others	39.0	True	19	
27871	NPK Pak Rani 16-16-16	npk pak rani 16x16x16	NPK Pusri 16-16-16	pihc	majemuk	 16-16-16	levenshtein	62.0	False	5	0.7777777778
27872	KNO Pak Tani 2 Kg	kno pak tani 2 kg	ZA Pak Tani	pak tani	za		fuzzy	60.0	False	8	
27873	Timun Labana 20gr	timun labana 20 gr	MestiKisrit	laoying	mg		fuzzy	40.0	False	14	
27874	Tomat Rampai garuda seed	tomat rampai garuda seed	Others				Others	48.0	True	18	
27875	Tomat rampai Bintang asia	tomat rampai bintang asia	Others				Others	50.0	True	16	
27876	Terong bulet Provita F1	terong bulet provita f 1	Ammonium Sulfate	yara	za		fuzzy	42.0	False	16	
27877	Cabe Rawita F1	cabe rawita f 1	Brucite	basf	mg		fuzzy	47.0	False	10	
27878	Bayam Dakota	bayam dakota	Others				Others	52.0	True	8	
27879	Confidor 25WP 100Gr	confidor 25 wp 100 gr	Others				Others	35.0	False	16	
27880	Urea Daun Buah Granul Kaltim @50Kg	urea daun buah granul kaltim  50 kg	Urea Daun Buah	pihc	urea		fuzzy	58.0	False	21	
27881	SP - 36 @50Kg	sp  36  50 kg	SP-36 Petro	pihc	fosfat		fuzzy	49.0	False	6	
27882	npkkuda161616	npkkuda 161616	NPK Pusri 16-16-16	pihc	majemuk	 16-16-16	levenshtein	49.0	False	7	0.7777777778
27883	Kran selang Swan	kran selang swan	Mestikali	laoying	kalium		fuzzy	45.0	False	11	
27884	semprotan ancret swan	semprotan ancret swan	Urecote	pak tani	urea		fuzzy	48.0	False	15	
27885	Torres 500	torres 500	Others				Others	32.0	False	7	
27886	Kangkung Macau nugen	kangkung macau nugen	CANTIK CALCINIT	basf	nitrogen		fuzzy	49.0	False	15	
27887	Takii seed 20 ml	takii seed 20 ml	Mahkota Kieserite	mahkota	mg		fuzzy	45.0	False	13	
27888	Hercules 25 gr	hercules 25 gr	Brucite	basf	mg		fuzzy	41.0	False	10	
27889	Kacang Tresna 500 gr 	kacang tresna 500 gr 	Mestac	laoying	nitrogen		fuzzy	45.0	False	15	
27890	coba 16	coba 16	Others				Others	36.0	False	5	
27891	quilt 250	quilt 250	Others				Others	33.0	False	7	
27892	Lezata F1	lezata f 1	MerokeZA	mutiara	za		fuzzy	41.0	False	7	
27893	NPK Belarusia phospate 50 kg	npk belarusia phospate 50 kg	Others				Others	47.0	True	16	
27894	Tosakan 25 gr	tosakan 25 gr	Fertiphos	pak tani	fosfat		fuzzy	42.0	False	10	
27895	Kangkung Bangkok Lp-1	kangkung bangkok lp  1	ZA Pak Tani	pak tani	za		fuzzy	40.0	False	17	
27896	DUA BINTANG	dua bintang	CANTIK CALCINIT	basf	nitrogen		fuzzy	40.0	False	7	
27897	KCL/MOP	kcl  mop	Others				Others	31.0	False	5	
27898	BINITRO 89	binitro 89	Others				Others	39.0	False	7	
27899	Rumputpass 250	rumputpass 250	Brucite	basf	mg		fuzzy	41.0	False	11	
27900	MULSA CAP ANGGUR 	mulsa cap anggur 	Others				Others	29.0	False	11	
27901	MULSA CAP KUNCI HITAM PERAK	mulsa cap kunci hitam perak	Others				Others	38.0	False	19	
27902	PARE LIPA CAP PANAH MERAH 50btr	pare lipa cap panah merah 50 btr	Others				Others	39.0	False	22	
27903	TOMAT SERVO CAP PANAH MERAH	tomat servo cap panah merah	Others				Others	39.0	True	18	
27904	PENTRAQUAT 1 L	pentraquat 1 l	Petro Nitrat 16-16-16	pihc	majemuk	 16-16-16	fuzzy	42.0	False	9	
27905	Kujang Mas Mekongga	kujang mas mekongga	NPK Kujang 30-6-8	pihc	majemuk	 30-6-8	fuzzy	45.0	False	14	
27906	ZA Plus, @50Kg	za plus   50 kg	ZA Plus Petro	pihc	za		levenshtein	56.0	False	7	0.6153846154
27907	ORO-SOIL ULTRA 500 ML 	oro  soil ultra 500 ml 	MerokeMOP	mutiara	kalium		fuzzy	43.0	False	18	
27908	PUPUK KALSIUM NITRAT 1kg	pupuk kalsium nitrat 1 kg	Petro Nitrat 16-16-16	pihc	majemuk	 16-16-16	fuzzy	41.0	False	18	
27909	NPK 15-15-6 +4Mg BLD NS @50KG	npk 15x15x6  4 mg bld ns  50 kg	COCKHEAD 15-15-6-4Mg	dgw hextar	majemuk	 15-15-6	fuzzy	56.0	False	20	
27910	Supergrow Hijau 1ltr	supergrow hijau 1 ltr	Urea Petro	pihc	urea		fuzzy	44.0	False	14	
27911	Terong Ungu Antaboga 10gr	terong ungu antaboga 10 gr	Nitroplus (ZA)	tawon	za		fuzzy	43.0	False	18	
27912	Phonska @50Kg	phonska  50 kg	Phonska Plus 15-15-15+9S+0.2Zn	pihc	majemuk	 15-15-15	fuzzy	43.0	False	10	
27913	Besun elite 250ml	besun elite 250 ml	Brucite	basf	mg		fuzzy	48.0	False	13	
27914	Diffuse 80ml	diffuse 80 ml	Others				Others	36.0	False	10	
27915	Tray	tray	Others				Others	32.0	False	3	
27916	Nutrisi kalsium bubuk 1kg	nutrisi kalsium bubuk 1 kg	Fertikali	pak tani	kalium		fuzzy	43.0	False	18	
27917	KM kalsium bubuk 1kg	km kalsium bubuk 1 kg	Magnesium Sulfate	pak tani	mg		fuzzy	48.0	False	14	
27918	lang sangit 400 ML	lang sangit 400 ml	Pelangi Agro 20-10-10	pihc	majemuk	 20-10-10	fuzzy	46.0	False	12	
27919	COLUMBUS 400 ML	columbus 400 ml	Others				Others	35.0	False	12	
27920	BAYPRINT 1L	bayprint 1 l	Brucite	basf	mg		fuzzy	44.0	False	9	
27921	POTENSAL 1 L	potensal 1 l	Others				Others	39.0	False	9	
27922	TROBINTON 400 ML	trobinton 400 ml	MestiKisrit	laoying	mg		fuzzy	42.0	False	12	
27923	TROBINTON 250 ML	trobinton 250 ml	MestiKisrit	laoying	mg		fuzzy	42.0	False	12	
27924	Gramoxone 900 ml	gramoxone 900 ml	Others				Others	36.0	False	12	
27925	NPK 13627 pusri	npk 13627 pusri	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	fuzzy	48.0	False	8	
27926	NPK 151515 pusri	npk 151515 pusri	NPK PIM 15-15-15	pihc	majemuk	 15-15-15	fuzzy	58.0	False	10	
27927	EM 4 	em 4 	Others				Others	35.0	False	5	
27928	Ferterra 0.4GR 2Kg	ferterra 04 gr 2 kg	YaraTera KRISTA K 13.7-0-46.3	yara	majemuk	 13.7-0-46.3	fuzzy	44.0	False	12	
27929	Promin 865 SL	promin 865 sl	Others				Others	35.0	False	10	
27930	MetsulindoPlus 80WP	metsulindoplus 80 wp	Nitroplus (ZA)	tawon	za		fuzzy	44.0	False	13	
27931	metsul 	metsul 	Mesti-GAS	laoying	za		fuzzy	43.0	False	4	
27932	AMISTAR 100ml	amistar 100 ml	Others				Others	42.0	True	9	
27933	mulsa Kunci	mulsa kunci	Magnesium Sulfate	pak tani	mg		fuzzy	40.0	False	6	
27934	ZA Tawon eceran 1 Kg	za tawon eceran 1 kg	Vrea	tawon	urea		fuzzy	57.0	False	12	
27935	Npk mutiara Eceran 1 Kg	npk mutiara eceran 1 kg	MerokeZA	mutiara	za		fuzzy	52.0	False	14	
27936	Saringan ikan	saringan ikan	Others				Others	44.0	True	9	
27937	Jagung putih Srikandi	jagung putih srikandi	Others				Others	45.0	True	14	
27938	Iguana 100ml	iguana 100 ml	Others				Others	39.0	False	9	
27939	Iguana 200ml	iguana 200 ml	Others				Others	39.0	False	9	
27940	PHOSGREEN @50Kg	phosgreen  50 kg	Phosgreen	pihc	fosfat		levenshtein	59.0	False	7	0.6923076923
27941	Kapur Pertanian Kebomas 	kapur pertanian kebomas 	Kapur Pertanian Kebomas	pihc	mikro		levenshtein	83.0	False	1	1.0
27942	absina 1lt	absina 1 lt	HSP Astiva	tawon	fosfat		fuzzy	41.0	False	8	
27943	KEBOMAS 13,6,27	kebomas 13x6x27	NPK Kebomas 12-6-22+3Mg	pihc	majemuk	 12-6-22	levenshtein	49.0	False	9	0.652173913
27944	losmine	losmine	Others				Others	33.0	False	5	
27945	Sp 26 Petro Gresik	sp 26 petro gresik	SP-26 Petro	pihc	fosfat		levenshtein	62.0	False	8	0.6
27946	NPK PELANGI 20 kg	npk pelangi 20 kg	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	levenshtein	58.0	False	8	0.7142857143
27947	Rafia	rafia	Others				Others	35.0	False	4	
27948	NPK 3068 @25 kg	npk 3068  25 kg	NPK Kujang 30-6-8	pihc	majemuk	 30-6-8	fuzzy	49.0	False	10	
27949	Fertiphos 50 kg kemasan kuning 	fertiphos 50 kg kemasan kuning 	Fertiphos	pak tani	fosfat		fuzzy	57.0	False	18	
27950	NPK SU fertiphos 50 kg hijau	npk su fertiphos 50 kg hijau	Fertiphos	pak tani	fosfat		fuzzy	53.0	False	17	
27951	yamida	yamida	Others				Others	33.0	False	5	
27952	racun rumput DMA	racun rumput dma	MerokeZA	mutiara	za		fuzzy	46.0	False	12	
27953	Mahkota 50 kg	mahkota 50 kg	Mahkota ZA	mahkota	za		levenshtein	59.0	False	5	0.6363636364
27954	BRI	bri	Others				Others	33.0	False	3	
27955	NPK PELANGI 12-12-17-4	npk pelangi 12x12x17  4	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	levenshtein	66.0	False	4	0.8571428571
27956	Previcur 500 ml	previcur 500 ml	Others				Others	37.0	False	11	
27957	Lannet Sp 100 gr	lannet sp 100 gr	Magnesium Sulfate	pak tani	mg		fuzzy	40.0	False	11	
27958	MESTI PATENBIRU	mesti patenbiru	MESTI-PATENBIRU 16-16-16+TE	laoying	majemuk	 16-16-16	fuzzy	50.0	False	8	
27959	MEROKE ZA	meroke za	MerokeZA	mutiara	za		levenshtein	64.0	False	1	1.0
27960	TRITON X 114 500ml	triton x 114 500 ml	Nitroku 16-16-16	pihc	majemuk	 16-16-16	fuzzy	42.0	False	14	
27961	Npk Pelangi 13 6 27 4 Fuse	npk pelangi 13x6x27 4 fuse	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	levenshtein	75.0	False	5	0.8095238095
27962	KCL 50 kg 	kcl 50 kg 	Others				Others	30.0	False	9	
27963	ZA Petro Plus 50 kg 	za petro plus 50 kg 	ZA Petro	pihc	za		fuzzy	61.0	False	12	
27964	Golden Max 21.21.21+TE	golden max 21x21x21  te	GOLD DGW 16-10-18	dgw hextar	majemuk	 16-10-18	fuzzy	51.0	False	13	
27965	NPK Mutiara 15.09.20+TE @1	npk mutiara 15x09x20  te  1	Mutiara GROWER 15-09-20+TE	mutiara	majemuk	 15-9-20	levenshtein	63.0	False	14	0.6153846154
27966	Rambo 550SL @1	rambo 550 sl  1	Ammonium Sulfate	yara	za		fuzzy	41.0	False	11	
27967	Rambo 480SL @1	rambo 480 sl  1	Ammonium Sulfate	yara	za		fuzzy	41.0	False	11	
27968	Roundup @1	roundup  1	Others				Others	35.0	False	8	
27969	pilarquat @1	pilarquat  1	Others				Others	37.0	False	9	
27970	Padi kencana M	padi kencana m	Others				Others	29.0	False	10	
27971	Green Hill 5kg	green hill 5 kg	Phosgreen	pihc	fosfat		fuzzy	44.0	False	11	
27972	kcl eceran 1  Kg	kcl eceran 1 kg	Others				Others	38.0	False	12	
27973	Benih Scada	benih scada	Phosgreen	pihc	fosfat		fuzzy	44.0	False	7	
27974	Urea @5kg	urea  5 kg	Urea PIM	pihc	urea		levenshtein	50.0	False	5	0.625
27975	NPK 12-12-17+2Mg BLD NS @50KG	npk 12x12x17  2 mg bld ns  50 kg	CAP TAWON 12-12-17-2Mg	tawon	majemuk	 12-12-17	fuzzy	57.0	False	20	
27976	Pilarquat 1lt	pilarquat 1 lt	Others				Others	39.0	False	11	
27977	Gibgro daun	gibgro daun	Others				Others	34.0	False	8	
27978	gamoxone	gamoxone	Others				Others	35.0	False	6	
27979	Matarin 100ml	matarin 100 ml	Mutiara SPRINTER 20-10-10	mutiara	majemuk	 20-10-10	fuzzy	44.0	False	10	
27980	blosat 480sl	blosat 480 sl	Others				Others	38.0	False	9	
27981	NPK 13-6-27+4Mg BLD NS @50 Kg	npk 13x6x27  4 mg bld ns  50 kg	NPK Pusri 13-6-27-4Mg+0.65B	pihc	majemuk	 13-6-27	fuzzy	62.0	False	16	
27982	petro 16-16 per bal	petro 16  16 per bal	Petro Nitrat 16-16-16	pihc	majemuk	 16-16-16	fuzzy	52.0	False	11	
27983	mar- xone	mar  xone	Vrea	tawon	urea		fuzzy	42.0	False	6	
27984	ADV JOOSS	adv jooss	Others				Others	38.0	False	7	
27985	sarigrow 1lt	sarigrow 1 lt	Others				Others	39.0	False	10	
27986	saribost 1lt	saribost 1 lt	Others				Others	39.0	False	9	
27987	sarigrain 1lt	sarigrain 1 lt	Mestikali	laoying	kalium		fuzzy	42.0	False	11	
27988	seltima 500ml 	seltima 500 ml 	Mesti-ZA	laoying	za		fuzzy	40.0	False	10	
27989	starmex 1lt	starmex 1 lt	Others				Others	36.0	True	9	
27990	starmex 250ml	starmex 250 ml	Others				Others	37.0	True	10	
27991	satigol 20gr	satigol 20 gr	Others				Others	37.0	False	10	
27992	synergy 250ml	synergy 250 ml	Others				Others	34.0	False	11	
27993	supermes 1lt	supermes 1 lt	Others				Others	39.0	False	9	
27994	spreder 500ml	spreder 500 ml	Others				Others	36.0	False	10	
27995	spreder 1lt	spreder 1 lt	Phosgreen	pihc	fosfat		fuzzy	42.0	False	9	
27996	topban 400 ml 	topban 400 ml 	Others				Others	38.0	False	11	
27997	NPK Bahari 50 kg 	npk bahari 50 kg 	NPK Pusri 15-15-15 	pihc	majemuk	 15-15-15	fuzzy	41.0	False	10	
27998	phonsgreen	phonsgreen	Phosgreen	pihc	fosfat		levenshtein	58.0	False	1	0.9
27999	Mbah zero	mbah zero	Borat	mahkota	mikro		fuzzy	43.0	False	5	
28000	Note Book	note book	Others				Others	36.0	False	7	
28001	pare lipa f1 100btr	pare lipa f 1 100 btr	YaraTera KRISTA MAP 12-61-0	yara	majemuk	 12-61-0	fuzzy	43.0	False	15	
28002	PHONSA PLUS	phonsa plus	Phosgreen	pihc	fosfat		fuzzy	44.0	False	7	
28003	mamigro 25-6-6 (500gr)	mamigro 25x6x6 500 gr	MerokeMAP 12-61-0	mutiara	majemuk	 12-61-0	fuzzy	41.0	False	13	
28004	Acrobat 40 gr	acrobat 40 gr	Others				Others	39.0	False	10	
28005	Agrimek 100 ml	agrimek 100 ml	Magnesium Sulfate	pak tani	mg		fuzzy	42.0	False	10	
28006	Agrimek 50 ml	agrimek 50 ml	Brucite	basf	mg		fuzzy	43.0	False	9	
28007	Agrostick 500 ml	agrostick 500 ml	Others				Others	38.0	False	11	
28008	RADOC KECIL 250 ML	radoc kecil 250 ml	Others				Others	39.0	False	14	
28009	RADOC BESAR 500 ML	radoc besar 500 ml	Brucite	basf	mg		fuzzy	42.0	False	13	
28010	ARROW RACUN TIKUS	arrow racun tikus	YaraVera	yara	urea		fuzzy	46.0	False	11	
28011	Ambition 1 ltr	ambition 1 ltr	Ammonium Sulfate	yara	za		fuzzy	42.0	False	9	
28012	Balancer 500 ml	balancer 500 ml	Brucite	basf	mg		fuzzy	40.0	False	11	
28013	Bamex 250 ml	bamex 250 ml	Others				Others	37.0	False	9	
28014	Beunteur Daun 500ml	beunteur daun 500 ml	Urea Daun Buah	pihc	urea		fuzzy	41.0	False	12	
28015	Beunteur Daun 1 ltr	beunteur daun 1 ltr	Urea Daun Buah	pihc	urea		fuzzy	47.0	False	11	
28016	Beunteur Buah 1ltr	beunteur buah 1 ltr	Urea Daun Buah	pihc	urea		fuzzy	51.0	False	13	
28017	Beunteur Buah 500ml	beunteur buah 500 ml	Urea Daun Buah	pihc	urea		fuzzy	45.0	False	14	
28018	explore 	explore 	Others				Others	36.0	False	6	
28019	NPK Belarusia 16 16 16 kemasan 50 kg 	npk belarusia 16x16x16 kemasan 50 kg 	Others				Others	59.0	True	21	
28020	Bixone 1 liter	bixone 1 liter	Others				Others	38.0	False	9	
28021	SUPRETOX  276 SL 4 LTR	supretox 276 sl 4 ltr	Petro-CAS	pihc	mikro		fuzzy	48.0	False	14	
28022	TFG SP36 50 kg 	tfg sp 36 50 kg 	SP-36 Petro	pihc	fosfat		fuzzy	40.0	False	11	
28023	NPK Belrus 50 kg 	npk belrus 50 kg 	NPK Pusri 15-15-15 	pihc	majemuk	 15-15-15	fuzzy	41.0	False	11	
28024	Daun Buah 50 kg 	daun buah 50 kg 	Urea Daun Buah	pihc	urea		fuzzy	55.0	False	12	
28025	terpal 3×4	terpal 3  4	Nitroplus (ZA)	tawon	za		fuzzy	44.0	False	8	
28026	terpal 4×5	terpal 4  5	Nitroplus (ZA)	tawon	za		fuzzy	44.0	False	8	
28027	terpal 2×3	terpal 2  3	Nitroplus (ZA)	tawon	za		fuzzy	44.0	False	8	
28028	paku reng	paku reng	Urecote	pak tani	urea		fuzzy	40.0	False	6	
28029	paku 5	paku 5	Others				Others	30.0	False	5	
28030	paku 7	paku 7	Others				Others	30.0	False	5	
28031	paku 10	paku 10	Others				Others	29.0	False	6	
28032	paku jalosi	paku jalosi	Phosgro	pak tani	fosfat		fuzzy	41.0	False	8	
28033	MY PET DONAT	my pet donat	RP Peru	mahkota	fosfat		fuzzy	47.0	False	7	
28034	MY PET IKAN	my pet ikan	Others				Others	52.0	True	7	
28035	CAT CHOIZE KITTEN	cat choize kitten	CANTIK CALCINIT	basf	nitrogen		fuzzy	48.0	False	13	
28036	mamigro buah 500gr	mamigro buah 500 gr	Urea Daun Buah	pihc	urea		fuzzy	42.0	False	14	
28037	Roundup 486 SL 1 liter	roundup 486 sl 1 liter	Petro-CAS	pihc	mikro		fuzzy	42.0	False	16	
28038	ir64 su	ir 64 su	Others				Others	35.0	False	6	
28039	BOLT 1 KG	bolt 1 kg	Others				Others	43.0	True	7	
28040	SANTAP 1Kg	santap 1 kg	Others				Others	38.0	False	8	
28041	RACIKAN MADURA KUTUT	racikan madura kutut	Others				Others	47.0	True	14	
28042	RACIKAN MADURA LB	racikan madura lb	Others				Others	50.0	True	13	
28043	VITA CHIK	vita chik	Petro-CAS	pihc	mikro		fuzzy	40.0	False	6	
28044	KYUUBI	kyuubi	Others				Others	27.0	False	5	
28045	FORZAXONE	forzaxone	Vrea	tawon	urea		fuzzy	42.0	False	6	
28046	PITBULL	pitbull	Others				Others	27.0	False	6	
28047	RINJANI	rinjani	Others				Others	31.0	False	6	
28048	MACAN	macan	Others				Others	36.0	False	4	
28049	TURMADAN 2 L	turmadan 2 l	Urea Daun Buah	pihc	urea		fuzzy	44.0	False	8	
28050	PARANOX	paranox	Others				Others	35.0	False	5	
28051	CENTARON	centaron	Vrea	tawon	urea		fuzzy	43.0	False	5	
28052	ADMIT 50 Gram	admit 50 gram	YaraMila FASTER 25-7-7	yara	majemuk	 25-7-7	fuzzy	42.0	False	9	
28053	Roundup @1 Liter 	roundup  1 liter 	Ammonium Sulfate	yara	za		fuzzy	44.0	False	12	
28054	Ares @1Liter	ares  1 liter	Mesti-TSP	laoying	fosfat		fuzzy	42.0	False	8	
28055	Gramoxone @1liter	gramoxone  1 liter	Ammonium Sulfate	yara	za		fuzzy	43.0	False	12	
28056	Bisi-18 @1kg	bisi  18  1 kg	Others				Others	36.0	False	10	
28057	GG FILTER 12	gg filter 12	Others				Others	33.0	False	9	
28058	Admit 10 gram	admit 10 gram	Urea Nitrea	pihc	urea		fuzzy	41.0	False	9	
28059	MAITOP	maitop	Others				Others	36.0	False	4	
28060	PENTA GLI-Z	penta gli  z	Mesti-ZA	laoying	za		fuzzy	50.0	False	7	
28061	PROMOQUAT	promoquat	KSP	tawon	fosfat		fuzzy	40.0	False	6	
28062	PENTA UP-Z	penta up  z	ZA Petro	pihc	za		fuzzy	52.0	False	7	
28063	KISS UP	kiss up	Others				Others	29.0	False	4	
28064	BROND UP	brond up	Vrea	tawon	urea		fuzzy	43.0	False	6	
28065	pupuk npk 16 16 16	pupuk npk 16x16x16	Pelangi 16-16-16	pihc	majemuk	 16-16-16	levenshtein	53.0	False	7	0.625
28066	tsp-27	tsp  27	Others				Others	31.0	False	5	
28067	npk 16 16 yara mila	npk 16 16 yara mila	YaraMila UNIK 16-16-16	yara	majemuk	 16-16-16	fuzzy	56.0	False	13	
28068	previcure	previcure	Urea PIM	pihc	urea		fuzzy	52.0	False	5	
28069	lannete 40sp	lannete 40 sp	Others				Others	35.0	False	9	
28070	npk grower 	npk grower 	Others				Others	30.0	False	7	
28071	Bio satria	bio satria	Ammonium Sulfate	yara	za		fuzzy	41.0	False	6	
28072	Bulfidor 250ml	bulfidor 250 ml	Brucite	basf	mg		fuzzy	40.0	False	12	
28073	Cabrio 250 gr	cabrio 250 gr	Brucite	basf	mg		fuzzy	43.0	False	10	
28074	Cabrio 500 gr	cabrio 500 gr	Brucite	basf	mg		fuzzy	43.0	False	10	
28075	Carbio 100 ml	carbio 100 ml	Others				Others	38.0	False	10	
28076	Cardil	cardil	Others				Others	27.0	False	5	
28077	Chepha 100ml	chepha 100 ml	Others				Others	39.0	False	9	
28078	Urea Daun Buah 25 kg	urea daun buah 25 kg	Urea Daun Buah	pihc	urea		levenshtein	73.0	False	6	0.75
28079	Cuiser	cuiser	Others				Others	30.0	False	5	
28080	Delsen 100 gr	delsen 100 gr	Others				Others	35.0	False	9	
28081	Delsen 500 gr	delsen 500 gr	Others				Others	34.0	False	9	
28082	Demorf 5 gr	demorf 5 gr	Others				Others	34.0	False	8	
28083	Demorf 50 gr	demorf 50 gr	Others				Others	33.0	False	9	
28084	Dense 100 ml	dense 100 ml	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	46.0	False	9	
28085	A Test Produk	a test produk	Urea Petro	pihc	urea		fuzzy	42.0	False	7	
28086	Detazeb 1 kg 	detazeb 1 kg 	Others				Others	37.0	False	9	
28087	BENTAN 60 WP (100 GRAM)	bentan 60 wp 100 gram	ENTEC 20-10-10	basf	majemuk	 20-10-10	fuzzy	46.0	False	14	
28088	 BENTAN 45 WP (100GRAM)	 bentan 45 wp 100 gram	Pak Tani  9-15-6	pak tani	majemuk	 9-15-6	fuzzy	44.0	False	15	
28089	MILET PUTIH. (500 GRAM)	milet putih  500 gram	MESTI-PATENHIJO 15-10-20+TE	laoying	majemuk	 15-10-20	fuzzy	45.0	False	13	
28090	Tanah	tanah	Vrea	tawon	urea		fuzzy	40.0	False	4	
28091	regent  sc	regent sc	Urea Petro	pihc	urea		fuzzy	41.0	False	6	
28092	NPK  MESTIPATEN BIRU	npk mestipaten biru	Mestikali	laoying	kalium		fuzzy	47.0	False	12	
28093	Urea Bag 50 Kg	urea bag 50 kg	Urea Daun Buah	pihc	urea		fuzzy	47.0	False	8	
28094	NPK Pak Tani 161616 @1kg	npk pak tani 161616  1 kg	Pak Tani  16-16-16 Biru	pak tani	majemuk	 16-16-16	levenshtein	59.0	False	11	0.6956521739
28095	npk 16-16-16 su 20kg	npk 16x16x16 su 20 kg	NPK Pusri 16-16-16	pihc	majemuk	 16-16-16	fuzzy	58.0	False	10	
28096	GIANT 1 LT 	giant 1 lt 	Magnesium Sulfate	pak tani	mg		fuzzy	40.0	False	8	
28097	Kayabas @1unit/paket	kayabas  1 unit  paket	ZA Pak Tani	pak tani	za		fuzzy	44.0	False	16	
28098	Calaris @250ml	calaris  250 ml	YaraTera KRISTA MAP 12-61-0	yara	majemuk	 12-61-0	fuzzy	40.0	False	12	
28099	Roundup @1 ltr	roundup  1 ltr	Others				Others	37.0	False	10	
28100	Nk 212 @1kg	nk 212  1 kg	Pelangi 12-12-17-2	pihc	majemuk	 12-12-17	fuzzy	41.0	False	10	
28101	npk 16 pelangi 5kg	npk 16 pelangi 5 kg	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	levenshtein	52.0	False	12	0.619047619
28102	NPK Pelangi Joz	npk pelangi joz	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	levenshtein	52.0	False	10	0.7142857143
28103	primaxone @1ltr	primaxone  1 ltr	Others				Others	39.0	False	12	
28104	FURADAN ( 2 KG)	furadan 2 kg	Urea Daun Buah	pihc	urea		fuzzy	44.0	False	8	
28105	FURADA (1 KG)	furada 1 kg	ULTRADAP 12-60-0	pak tani	majemuk	 12-60-0	fuzzy	41.0	False	7	
28106	drip up1 ltr	drip up 1 ltr	Fertiphos	pak tani	fosfat		fuzzy	42.0	False	9	
28107	16-16-16 pak tani	16x16x16 pak tani	Pak Tani  16-16-16 Biru	pak tani	majemuk	 16-16-16	fuzzy	61.0	False	8	
